Rank,   Word,Percentage
2220,   anger,0.004318143
2221,   construct,0.004316021
2222,   crucial,0.004316021
2223,   mood,0.004313898
2224,   reserve,0.004312079
2225,   mystery,0.004309047
2226,   designer,0.004308744
2227,   disability,0.004304802
2228,   luck,0.004301466
2229,   hook,0.004300254
2230,   sponsor,0.004294796
2231,   criteria,0.004293583
2232,   concentrate,0.004292067
2233,   pan,0.004289944
2234,   smooth,0.004289944
2235,   exception,0.004286305
2236,   nervous,0.00427539
2237,   personnel,0.004273873
2238,   holy,0.004272357
2239,   anxiety,0.004271751
2240,   phenomenon,0.004271448
2241,   constant,0.00426599
2242,   so-called,0.004264777
2243,   administrator,0.004262654
2244,   electronic,0.004262351
2245,   consideration,0.004259319
2246,   publication,0.004258713
2247,   protein,0.004255984
2248,   silver,0.004255074
2249,   bury,0.004254164
2250,   ally,0.004252648
2251,   clinic,0.004249919
2252,   pray,0.004246887
2253,   exhibition,0.004241126
2254,   supporter,0.004235971
2255,   heavily,0.004234152
2256,   retirement,0.004234152
2257,   wet,0.004233849
2258,   moon,0.004232636
2259,   CEO,0.004231726
2260,   tower,0.0042293
2261,   toy,0.004225358
2262,   capable,0.004224752
2263,   prisoner,0.004223236
2264,   surely,0.004215959
2265,   mayor,0.004215655
2266,   tourist,0.00421323
2267,   salary,0.004210197
2268,   minimum,0.004208075
2269,   diversity,0.004206256
2270,   pink,0.004199282
2271,   stomach,0.004198069
2272,   recipe,0.004196553
2273,   elementary,0.004193824
2274,   belt,0.004192308
2275,   repair,0.004189882
2276,   observer,0.004186243
2277,   terrorism,0.004186243
2278,   essay,0.00418503
2279,   junior,0.004183514
2280,   Latin,0.004183514
2281,   onion,0.004175024
2282,   birthday,0.004171385
2283,   confront,0.004171385
2284,   mm-hmm,0.004170779
2285,   assist,0.004168656
2286,   remark,0.004166837
2287,   corn,0.004165927
2288,   crop,0.004164108
2289,   testing,0.004161682
2290,   ie,0.004161379
2291,   recovery,0.004155012
2292,   poem,0.004154708
2293,   buck,0.004151979
2294,   reputation,0.004148341
2295,   employment,0.004145915
2296,   perfectly,0.004145309
2297,   pure,0.004145309
2298,   grandmother,0.004145005
2299,   accompany,0.004143792
2300,   flag,0.004140457
2301,   origin,0.004140154
2302,   consultant,0.004137728
2303,   dig,0.004133786
2304,   teenager,0.004128328
2305,   fiber,0.004125599
2306,   journey,0.004123477
2307,   absence,0.00412287
2308,   clinical,0.004121657
2309,   install,0.004118929
2310,   preparation,0.004109529
2311,   inner,0.004107103
2312,   enterprise,0.004106193
2313,   wooden,0.004098916
2314,   flood,0.004098613
2315,   coast,0.004098006
2316,   historic,0.004095581
2317,   quietly,0.004094368
2318,   viewer,0.00408709
2319,   historian,0.004074355
2320,   apparent,0.004073446
2321,   assumption,0.004073446
2322,   harm,0.00407193
2323,   literally,0.004070717
2324,   cheek,0.004066472
2325,   permanent,0.004060104
2326,   ingredient,0.004057678
2327,   drawing,0.004056162
2328,   substantial,0.004055859
2329,   tube,0.00405222
2330,   snap,0.004051614
2331,   plain,0.004048582
2332,   arise,0.004048278
2333,   cake,0.00404373
2334,   resist,0.004041911
2335,   jail,0.004040092
2336,   Islamic,0.004039788
2337,   occasionally,0.004039182
2338,   incorporate,0.004035846
2339,   effectively,0.00402584
2340,   darkness,0.004025234
2341,   concert,0.004023718
2342,   broadcast,0.004023111
2343,   provision,0.004019473
2344,   biological,0.004012499
2345,   conventional,0.004005221
2346,   intention,0.004004615
2347,   seal,0.004003402
2348,   aggressive,0.003999763
2349,   nevertheless,0.00399946
2350,   grin,0.003998247
2351,   embrace,0.003997338
2352,   developing,0.003993699
2353,   fifth,0.003987331
2354,   utility,0.003987331
2355,   strain,0.003986725
2356,   suggestion,0.003985815
2357,   yell,0.00398157
2358,   reasonable,0.003981267
2359,   sensitive,0.003976719
2360,   bind,0.003974899
2361,   brand,0.00397308
2362,   Olympic,0.00396368
2363,   rapidly,0.003961861
2364,   extreme,0.003961255
2365,   via,0.003961255
2366,   weigh,0.003957313
2367,   quit,0.003955493
2368,   negotiate,0.003954887
2369,   specialist,0.003954281
2370,   constantly,0.003951855
2371,   wage,0.003951855
2372,   mail,0.003949126
2373,   refugee,0.003944881
2374,   dealer,0.003941545
2375,   channel,0.003934268
2376,   deputy,0.003933358
2377,   pro,0.003932146
2378,   armed,0.003931539
2379,   shell,0.00392881
2380,   mechanism,0.003926081
2381,   twist,0.003922139
2382,   depth,0.003919714
2383,   honest,0.003916378
2384,   criticize,0.003913346
2385,   mad,0.003912436
2386,   flat,0.003911223
2387,   pace,0.003908798
2388,   speaker,0.003908191
2389,   wealth,0.003907282
2390,   precisely,0.003904856
2391,   gear,0.003903036
2392,   false,0.003902733
2393,   hip,0.003900308
2394,   assign,0.003892121
2395,   cooperation,0.003891211
2396,   Canadian,0.003887269
2397,   restore,0.00388545
2398,   literary,0.003881508
2399,   approval,0.003879689
2400,   compromise,0.003878476
2401,   barrier,0.003872715
2402,   telescope,0.003867257
2403,   index,0.003866347
2404,   impression,0.003864831
2405,   activist,0.003862102
2406,   advise,0.003853612
2407,   spokesman,0.003847547
2408,   tournament,0.003846031
2409,   chocolate,0.003845425
2410,   testimony,0.003844515
2411,   spin,0.003842696
2412,   ceiling,0.00384118
2413,   whereas,0.00384118
2414,   teen,0.003839664
2415,   gang,0.00383936
2416,   lawsuit,0.003837541
2417,   highway,0.003835419
2418,   killer,0.003829961
2419,   valuable,0.003829051
2420,   corporation,0.0038242
2421,   classic,0.003823593
2422,   stake,0.003821471
2423,   advertising,0.003820864
2424,   universal,0.003817529
2425,   super,0.003816316
2426,   routine,0.003813284
2427,   constitutional,0.003810555
2428,   phrase,0.003807826
2429,   button,0.003806006
2430,   assure,0.003802974
2431,   distant,0.003802974
2432,   ultimate,0.003802974
2433,   latter,0.003798426
2434,   stupid,0.003780233
2435,   furniture,0.003778413
2436,   heaven,0.003778413
2437,   pant,0.003777201
2438,   satellite,0.003771439
2439,   wipe,0.00377053
2440,   sweep,0.003769317
2441,   vacation,0.003767194
2442,   bell,0.003766285
2443,   infection,0.003760524
2444,   normally,0.003760524
2445,   clock,0.003758401
2446,   drama,0.003757795
2447,   fence,0.003756885
2448,   Italian,0.003755066
2449,   resort,0.003753549
2450,   found,0.00375264
2451,   rough,0.003749304
2452,   destruction,0.003746575
2453,   extraordinary,0.003746575
2454,   strategic,0.003743846
2455,   minor,0.003743543
2456,   terror,0.00374233
2457,   tissue,0.00374233
2458,   portrait,0.003741724
2459,   survival,0.003740208
2460,   elite,0.003738389
2461,   pregnant,0.003738389
2462,   interpret,0.003735963
2463,   personally,0.00373475
2464,   penalty,0.003732627
2465,   disagree,0.003723531
2466,   praise,0.003722015
2467,   stranger,0.00371777
2468,   external,0.003717466
2469,   bake,0.003715344
2470,   champion,0.003713525
2471,   satisfaction,0.003710492
2472,   gently,0.003709279
2473,   sacrifice,0.003708976
2474,   bunch,0.003706854
2475,   relevant,0.003702912
2476,   dispute,0.003700183
2477,   roughly,0.003699273
2478,   similarly,0.003693209
2479,   communicate,0.003692906
2480,   apple,0.003690783
2481,   stair,0.00369048
2482,   counselor,0.003690177
2483,   cousin,0.003685628
2484,   concentration,0.003682899
2485,   solar,0.003675319
2486,   adviser,0.00367259
2487,   mode,0.003671074
2488,   virus,0.003670771
2489,   incentive,0.003670467
2490,   salad,0.003669861
2491,   hunting,0.003668951
2492,   broken,0.003668042
2493,   bow,0.003666829
2494,   senator,0.003666222
2495,   profile,0.003665616
2496,   statistics,0.003664706
2497,   boundary,0.003663493
2498,   clothing,0.003662281
2499,   genetic,0.003659552
2500,   dirt,0.003657732
2501,   representation,0.003657732
2502,   imply,0.003657126
2503,   burden,0.003655003
2504,   expansion,0.003655003
2505,   retain,0.003651061
2506,   chamber,0.003648939
2507,   initially,0.0036453
2508,   diverse,0.003643178
2509,   awareness,0.003642571
2510,   correspondent,0.003641055
2511,   electric,0.003640752
2512,   blind,0.003640146
2513,   string,0.003630746
2514,   shopping,0.003625591
2515,   electricity,0.003624681
2516,   constitute,0.003621952
2517,   rice,0.003621649
2518,   ceremony,0.003615282
2519,   port,0.003606185
2520,   lost,0.003604062
2521,   reflection,0.00360285
2522,   react,0.003600424
2523,   unlikely,0.003598908
2524,   slave,0.003597088
2525,   chart,0.003596482
2526,   journal,0.003592843
2527,   odd,0.003592843
2528,   cabinet,0.003591934
2529,   testify,0.003591024
2530,   accurate,0.003590721
2531,   deck,0.003587082
2532,   recommendation,0.003585263
2533,   fortune,0.003582534
2534,   proceed,0.003580411
2535,   overcome,0.003578289
2536,   revolution,0.003577986
2537,   characterize,0.003577682
2538,   calm,0.003575863
2539,   detect,0.003570708
2540,   occupy,0.003564644
2541,   scenario,0.003561915
2542,   translate,0.003554335
2543,   framework,0.003550696
2544,   bullet,0.003549483
2545,   dialogue,0.003549483
2546,   fiction,0.003547967
2547,   rub,0.003546148
2548,   treaty,0.003544328
2549,   emission,0.003544025
2550,   remarkable,0.003542509
2551,   offense,0.003541599
2552,   tremendous,0.003540993
2553,   tongue,0.00353978
2554,   bench,0.003537354
2555,   deer,0.003537051
2556,   ski,0.003534322
2557,   thirty,0.003528561
2558,   shooting,0.003527348
2559,   advanced,0.003525225
2560,   comprehensive,0.003517948
2561,   pale,0.003516735
2562,   freeze,0.003516129
2563,   aircraft,0.003514613
2564,   insight,0.003514613
2565,   DNA,0.003511277
2566,   extensive,0.003511277
2567,   founder,0.003508245
2568,   mutual,0.003507032
2569,   craft,0.00350491
2570,   considerable,0.003500362
2571,   Bible,0.003498845
2572,   innocent,0.003496116
2573,   instant,0.003493084
2574,   significance,0.003493084
2575,   lover,0.003486717
2576,   tire,0.003485201
2577,   introduction,0.003481865
2578,   possess,0.003479136
2579,   profession,0.00347762
2580,   oven,0.003473072
2581,   garlic,0.003471556
2582,   pole,0.003470646
2583,   defensive,0.003469433
2584,   evolve,0.003469433
2585,   justify,0.003459427
2586,   variation,0.003457608
2587,   pollution,0.003455485
2588,   newly,0.003453059
2589,   potentially,0.003452756
2590,   distinction,0.003451543
2591,   fade,0.003448511
2592,   presentation,0.003448208
2593,   mainly,0.003446692
2594,   friendly,0.003444569
2595,   establishment,0.003443053
2596,   withdraw,0.003442143
2597,   remote,0.003440324
2598,   swim,0.003439111
2599,   pretend,0.003435473
2600,   regularly,0.003435169
2601,   surprising,0.003434563
2602,   earnings,0.003433653
2603,   politically,0.003433653
2604,   delivery,0.00343335
2605,   psychology,0.003431228
2606,   raw,0.003429408
2607,   complicated,0.003428195
2608,   naturally,0.003427589
2609,   loose,0.003426073
2610,   lifetime,0.003424254
2611,   frequency,0.003421525
2612,   squeeze,0.003420312
2613,   tap,0.003420008
2614,   singer,0.003419402
2615,   differ,0.003402725
2616,   liquid,0.003399996
2617,   platform,0.003398783
2618,   relax,0.003396661
2619,   working,0.003396054
2620,   mask,0.003394841
2621,   joy,0.003387261
2622,   dismiss,0.003383925
2623,   galaxy,0.003383622
2624,   leather,0.003382409
2625,   violation,0.003382106
2626,   headquarters,0.003376345
2627,   partly,0.003375435
2628,   entrance,0.0033721
2629,   attractive,0.003371493
2630,   fault,0.003370584
2631,   partnership,0.003370281
2632,   dirty,0.003369371
2633,   pride,0.003367855
2634,   alter,0.003367552
2635,   unknown,0.003364216
2636,   funeral,0.003361487
2637,   PC,0.003357242
2638,   episode,0.003356636
2639,   evolution,0.003355423
2640,   controversy,0.003351784
2641,   shit,0.003349662
2642,   regardless,0.003348146
2643,   assault,0.003347236
2644,   tragedy,0.003347236
2645,   limitation,0.003346933
2646,   adventure,0.00334481
2647,   palm,0.003339655
2648,   honey,0.003338139
2649,   grandfather,0.00333632
2650,   originally,0.003333894
2651,   convert,0.003332378
2652,   adapt,0.003331468
2653,   elderly,0.003328133
2654,   stable,0.003324494
2655,   composition,0.003323585
2656,   narrative,0.003321462
2657,   buyer,0.003321159
2658,   prominent,0.003319643
2659,   license,0.003318127
2660,   gifted,0.00331752
2661,   radical,0.003312366
2662,   vessel,0.003311153
2663,   derive,0.00330903
2664,   imagination,0.00330903
2665,   cure,0.003308727
2666,   capability,0.003306908
2667,   stability,0.003305392
2668,   porch,0.003303269
2669,   storage,0.003302966
2670,   shelter,0.003302359
2671,   instance,0.00330054
2672,   worldwide,0.003295992
2673,   vital,0.003294779
2674,   shortly,0.003294173
2675,   tribe,0.003291444
2676,   segment,0.003289927
2677,   dining,0.003287805
2678,   poet,0.003286895
2679,   hunter,0.003286592
2680,   Irish,0.003284773
2681,   preference,0.003284773
2682,   confident,0.003284166
2683,   violate,0.003281437
2684,   lawn,0.003279315
2685,   athletic,0.003275676
2686,   carbon,0.003274463
2687,   properly,0.003269612
2688,   mere,0.003268096
2689,   proof,0.003267186
2690,   celebrity,0.003261425
2691,   scared,0.003260212
2692,   distribute,0.003258696
2693,   shelf,0.003256877
2694,   fifteen,0.00325627
2695,   gesture,0.00325627
2696,   examination,0.003251115
2697,   ongoing,0.003250812
2698,   steady,0.003248993
2699,   psychologist,0.003243838
2700,   council,0.003242928
2701,   shrug,0.003241109
2702,   asleep,0.003239593
2703,   shade,0.003237471
2704,   comfort,0.003236561
2705,   poetry,0.003235651
2706,   tail,0.003233225
2707,   nowhere,0.003231709
2708,   transport,0.00322898
2709,   tendency,0.003226858
2710,   cholesterol,0.003226555
2711,   economist,0.003221703
2712,   given,0.003220793
2713,   orientation,0.003218065
2714,   tobacco,0.003214123
2715,   exciting,0.003212607
2716,   split,0.003212
2717,   musician,0.003208058
2718,   chapter,0.003207755
2719,   efficiency,0.003207755
2720,   organic,0.003205633
2721,   soup,0.003205329
2722,   adolescent,0.00320442
2723,   motivation,0.003203813
2724,   wisdom,0.003202297
2725,   discourse,0.003201994
2726,   formation,0.003199871
2727,   sustain,0.003198962
2728,   obligation,0.003195323
2729,   gradually,0.00319502
2730,   agricultural,0.003194413
2731,   fifty,0.003191078
2732,   fate,0.003190168
2733,   proportion,0.003190168
2734,   flee,0.003186226
2735,   slight,0.003183801
2736,   calculate,0.003179252
2737,   plot,0.003178949
2738,   bombing,0.003172278
2739,   depending,0.003171975
2740,   ratio,0.003170762
2741,   angle,0.003170459
2742,   efficient,0.003169246
2743,   fantasy,0.003168033
2744,   ill,0.003167427
2745,   pipe,0.003163182
2746,   math,0.003162575
2747,   scheme,0.003161969
2748,   rapid,0.003161666
2749,   custom,0.003155905
2750,   scandal,0.003154388
2751,   institutional,0.003152569
2752,   vulnerable,0.003152569
2753,   blade,0.00315166
2754,   admission,0.003140137
2755,   furthermore,0.003138015
2756,   till,0.003137711
2757,   incredible,0.003135892
2758,   aide,0.00313377
2759,   fabric,0.003129221
2760,   survivor,0.003128312
2761,   adjustment,0.003125886
2762,   consume,0.003125583
2763,   fighter,0.003124976
2764,   scholarship,0.003124673
2765,   guideline,0.003124067
2766,   mount,0.003124067
2767,   heel,0.003119518
2768,   proposed,0.003119518
2769,   publisher,0.003117699
2770,   sufficient,0.003115576
2771,   membership,0.00311497
2772,   meter,0.003106783
2773,   menu,0.003104357
2774,   glove,0.003098293
2775,   reservation,0.003097383
2776,   celebration,0.003095564
2777,   infant,0.003094351
2778,   rifle,0.003094048
2779,   provider,0.003091622
2780,   satisfy,0.003091016
2781,   uniform,0.003090712
2782,   harvest,0.003089803
2783,   mall,0.0030895
2784,   measurement,0.003088893
2785,   educate,0.003084042
2786,   publicly,0.003083435
2787,   maintenance,0.003082829
2788,   cognitive,0.003082526
2789,   sanction,0.003081616
2790,   consumption,0.003081313
2791,   myth,0.003081009
2792,   strengthen,0.003080403
2793,   explosion,0.003077068
2794,   dominant,0.003075552
2795,   flavor,0.003075552
2796,   owe,0.003074945
2797,   chef,0.003071913
2798,   friendship,0.00307161
2799,   assert,0.003070094
2800,   briefly,0.003070094
2801,   helpful,0.003068577
2802,   scope,0.003067061
2803,   taxpayer,0.003066455
2804,   etc,0.003066152
2805,   tent,0.003065545
2806,   rid,0.003063726
2807,   sigh,0.00306221
2808,   lemon,0.003060997
2809,   qualify,0.003059481
2810,   wealthy,0.003048565
2811,   resemble,0.003047352
2812,   sequence,0.003044623
2813,   trick,0.003044623
2814,   cow,0.003041894
2815,   dependent,0.003040985
2816,   mortgage,0.003038862
2817,   quarterback,0.003036436
2818,   versus,0.003034314
2819,   auto,0.00303401
2820,   detailed,0.00303401
2821,   yours,0.003033404
2822,   contest,0.003032798
2823,   appointment,0.003030069
2824,   helicopter,0.003027946
2825,   punishment,0.003027946
2826,   tennis,0.003027643
2827,   float,0.003026733
2828,   motor,0.003025217
2829,   closer,0.003024914
2830,   laboratory,0.003023701
2831,   privacy,0.00301885
2832,   cabin,0.003018546
2833,   cope,0.003017637
2834,   barrel,0.003017333
2835,   nerve,0.003011876
2836,   restriction,0.003010359
2837,   workshop,0.003009753
2838,   controversial,0.003007327
2839,   instructor,0.003005508
2840,   lifestyle,0.003003082
2841,   offensive,0.003002476
2842,   naked,0.00300096
2843,   impress,0.003000656
2844,   painful,0.003000656
2845,   stroke,0.00299914
2846,   hypothesis,0.002998837
2847,   sophisticated,0.002997624
2848,   assignment,0.002993986
2849,   discrimination,0.002993379
2850,   flesh,0.002991863
2851,   horizon,0.002988831
2852,   conviction,0.002981857
2853,   girlfriend,0.00298125
2854,   undergo,0.002979431
2855,   pine,0.002978825
2856,   manufacturing,0.002978218
2857,   wander,0.002978218
2858,   cluster,0.002977915
2859,   explode,0.002977915
2860,   sue,0.002970638
2861,   subsequent,0.002970334
2862,   desperate,0.002970031
2863,   battery,0.002969425
2864,   identification,0.002969425
2865,   medication,0.002968212
2866,   ah,0.002967909
2867,   acid,0.002963057
2868,   absorb,0.002960025
2869,   consciousness,0.002958812
2870,   economics,0.002958812
2871,   inflation,0.002958812
2872,   modest,0.002955174
2873,   prompt,0.002953657
2874,   photographer,0.002953051
2875,   curious,0.002952748
2876,   handful,0.002951838
2877,   cotton,0.002951535
2878,   demonstration,0.002950019
2879,   successfully,0.002949716
2880,   depict,0.002947593
2881,   flame,0.002946077
2882,   valley,0.002943651
2883,   nomination,0.002940619
2884,   God,0.002939406
2885,   standing,0.002938496
2886,   jet,0.002938193
2887,   distinct,0.002935768
2888,   extension,0.002932735
2889,   heritage,0.002932129
2890,   habitat,0.002930613
2891,   distinguish,0.00293031
2892,   humor,0.002927277
2893,   hungry,0.002926974
2894,   badly,0.002926671
2895,   powder,0.002922729
2896,   edition,0.002922426
2897,   twelve,0.002922426
2898,   colonial,0.002919394
2899,   summit,0.002919394
2900,   eager,0.00291909
2901,   shower,0.002918181
2902,   absolute,0.002917574
2903,   nut,0.00291242
2904,   comedy,0.002909691
2905,   correlation,0.002906052
2906,   garage,0.002902717
2907,   differently,0.002900291
2908,   ghost,0.002899988
2909,   ethics,0.002899078
2910,   romantic,0.002899078
2911,   transformation,0.002899078
2912,   overlook,0.002896652
2913,   legitimate,0.00289362
2914,   appoint,0.002893014
2915,   grain,0.002886646
2916,   submit,0.002882704
2917,   brilliant,0.002878459
2918,   province,0.002877853
2919,   cookie,0.002874517
2920,   operating,0.002874517
2921,   temporary,0.002869969
2922,   legacy,0.002868756
2923,   boom,0.002867543
2924,   serving,0.00286633
2925,   mouse,0.002865117
2926,   actress,0.002864814
2927,   artistic,0.002857234
2928,   invasion,0.002853898
2929,   adequate,0.002852079
2930,   cooking,0.002851169
2931,   continued,0.002850866
2932,   register,0.002846924
2933,   counsel,0.002846318
2934,   blanket,0.002845711
2935,   collective,0.002845408
2936,   competitor,0.002843286
2937,   exceed,0.002838737
2938,   norm,0.002838131
2939,   uncle,0.002836615
2940,   operator,0.002835402
2941,   anticipate,0.002833583
2942,   reinforce,0.002833583
2943,   concerning,0.002828731
2944,   lovely,0.002828125
2945,   devote,0.002827821
2946,   widespread,0.002825699
2947,   basket,0.002824789
2948,   counseling,0.002820847
2949,   arrival,0.002820544
2950,   awful,0.002819938
2951,   rope,0.002819938
2952,   permission,0.002819331
2953,   weekly,0.002819028
2954,   implementation,0.002817815
2955,   decrease,0.002817209
2956,   venture,0.002813267
2957,   fighting,0.002812054
2958,   headline,0.002811448
2959,   frequent,0.002809932
2960,   ugly,0.002809932
2961,   fitness,0.002808112
2962,   lap,0.002807809
2963,   carrier,0.00280508
2964,   consensus,0.002804777
2965,   intensity,0.002801138
2966,   defendant,0.002798712
2967,   attribute,0.002798106
2968,   related,0.002797803
2969,   moderate,0.00279568
2970,   ballot,0.002794771
2971,   worried,0.002794164
2972,   soccer,0.002793255
2973,   couch,0.002792345
2974,   lung,0.002791435
2975,   portray,0.002790222
2976,   shore,0.002786887
2977,   physics,0.002784764
2978,   swear,0.002783855
2979,   prescription,0.002780216
2980,   nonetheless,0.002779913
2981,   patch,0.002775971
2982,   painter,0.002775365
2983,   dear,0.002774758
2984,   borrow,0.002774455
2985,   homeless,0.002774152
2986,   inquiry,0.00277021
2987,   questionnaire,0.002766268
2988,   African-American,0.002765662
2989,   secondary,0.002765662
2990,   highlight,0.002765055
2991,   pet,0.002764752
2992,   occupation,0.002763842
2993,   virtue,0.002762629
2994,   killing,0.002762023
2995,   seize,0.002761113
2996,   flour,0.002760204
2997,   wise,0.002759597
2998,   impressive,0.002759294
2999,   odds,0.002757475
3000,   captain,0.002755352
3001,   slam,0.002752017
3002,   brick,0.002749894
3003,   everyday,0.002748681
3004,   integrate,0.002747165
3005,   repeatedly,0.002746862
3006,   changing,0.002745649
3007,   charity,0.002745346
3008,   sin,0.002743527
3009,   toe,0.002743223
3010,   physically,0.002740798
3011,   dare,0.002738978
3012,   recruit,0.002737462
3013,   tunnel,0.002736249
3014,   experimental,0.002734733
3015,   laughter,0.002734733
3016,   pie,0.002734733
3017,   ethical,0.00273443
3018,   sacred,0.00273443
3019,   grocery,0.002734127
3020,   admire,0.002733824
3021,   export,0.002732914
3022,   rhythm,0.002732004
3023,   frustration,0.002730488
3024,   persuade,0.002728366
3025,   modify,0.002728062
3026,   continuous,0.002727759
3027,   margin,0.002727153
3028,   tactic,0.00272685
3029,   medal,0.002726243
3030,   rose,0.002725333
3031,   shine,0.002724121
3032,   miracle,0.002723211
3033,   chase,0.002722908
3034,   architect,0.002719572
3035,   piano,0.002719269
3036,   formula,0.002718359
3037,   gallery,0.002717753
3038,   container,0.00271563
3039,   sake,0.002715024
3040,   alliance,0.002713205
3041,   facilitate,0.002712598
3042,   pregnancy,0.002711992
3043,   bare,0.002711689
3044,   prosecution,0.002711082
3045,   coal,0.00270714
3046,   script,0.002705927
3047,   makeup,0.002703502
3048,   administrative,0.002697134
3049,   lightly,0.002696528
3050,   effectiveness,0.002695315
3051,   ritual,0.002693495
3052,   receiver,0.002693192
3053,   horror,0.00269107
3054,   concrete,0.002689857
3055,   acceptance,0.002689554
3056,   grave,0.002688947
3057,   resign,0.002688644
3058,   compose,0.002688341
3059,   recording,0.002688341
3060,   salmon,0.002686521
3061,   regulate,0.002685309
3062,   jeans,0.002683792
3063,   integration,0.00268258
3064,   corridor,0.002681063
3065,   pitcher,0.002678941
3066,   rail,0.002676212
3067,   insect,0.002672573
3068,   presidency,0.002672573
3069,   hunt,0.002671967
3070,   recession,0.002671057
3071,   playoff,0.002669238
3072,   rape,0.002665296
3073,   abroad,0.00266469
3074,   trading,0.002664386
3075,   indigenous,0.00266378
3076,   exclude,0.002662264
3077,   gentle,0.002658019
3078,   interrupt,0.00265529
3079,   boyfriend,0.002654683
3080,   Islam,0.002654683
3081,   evident,0.002654077
3082,   confusion,0.002653471
3083,   mess,0.002651651
3084,   clue,0.002647709
3085,   acceptable,0.00264498
3086,   hurry,0.00264498
3087,   courage,0.002644071
3088,   hallway,0.002643161
3089,   indication,0.002642555
3090,   dramatically,0.002641645
3091,   surprisingly,0.002639219
3092,   Hispanic,0.002634974
3093,   anniversary,0.002630729
3094,   allegation,0.002630426
3095,   combat,0.002630426
3096,   developer,0.002629213
3097,   legend,0.002625878
3098,   sculpture,0.002625574
3099,   inspector,0.002623452
3100,   northwest,0.002622845
3101,   greatly,0.002622239
3102,   logic,0.002621632
3103,   exact,0.002620723
3104,   domain,0.002620116
3105,   bishop,0.00261951
3106,   candy,0.002617691
3107,   superior,0.002617387
3108,   fold,0.002616781
3109,   initiate,0.002616781
3110,   frankly,0.002613749
3111,   log,0.002609504
3112,   hostage,0.002609201
3113,   retail,0.002607684
3114,   closet,0.002606775
3115,   organ,0.002606472
3116,   swallow,0.00260253
3117,   compound,0.002599498
3118,   slope,0.002599498
3119,   beg,0.002590098
3120,   pill,0.002588582
3121,   elbow,0.002588278
3122,   melt,0.002587369
3123,   snake,0.002584337
3124,   surgeon,0.002583124
3125,   pleased,0.002577969
3126,   excited,0.002574634
3127,   ideology,0.002572814
3128,   and/or,0.002571601
3129,   echo,0.002570388
3130,   classical,0.002569782
3131,   unemployment,0.002568569
3132,   hence,0.002567659
3133,   estimated,0.002566447
3134,   integrity,0.002566143
3135,   suburban,0.002566143
3136,   invent,0.002565537
3137,   diagnosis,0.002563414
3138,   architecture,0.002561898
3139,   civilization,0.002561292
3140,   drinking,0.002560989
3141,   subtle,0.002559776
3142,   Korean,0.002559473
3143,   midnight,0.002559169
3144,   longtime,0.002558866
3145,   beef,0.002551892
3146,   trunk,0.002547041
3147,   curve,0.002546131
3148,   burst,0.002544918
3149,   essence,0.002543402
3150,   T-shirt,0.002542796
3151,   legislative,0.002542189
3152,   entitle,0.002541279
3153,   leap,0.002539763
3154,   written,0.002538247
3155,   greet,0.002537034
3156,   van,0.002536125
3157,   bitter,0.002532789
3158,   restrict,0.002528847
3159,   duck,0.002527331
3160,   monthly,0.002527331
3161,   motivate,0.002523996
3162,   behavioral,0.002522783
3163,   theoretical,0.002522783
3164,   lens,0.002520661
3165,   drift,0.002520054
3166,   pig,0.002518841
3167,   reliable,0.002517325
3168,   Roman,0.002516415
3169,   sandwich,0.002516112
3170,   dose,0.00251399
3171,   render,0.00251308
3172,   cloth,0.002512777
3173,   herb,0.002510351
3174,   lecture,0.002510048
3175,   weakness,0.002509138
3176,   march,0.002506712
3177,   cave,0.002504893
3178,   humanity,0.002504287
3179,   bacteria,0.002503377
3180,   nail,0.002503074
3181,   airplane,0.002502771
3182,   wrist,0.002501558
3183,   contend,0.002501255
3184,   suburb,0.002501255
3185,   vitamin,0.002500042
3186,   missing,0.0024961
3187,   respectively,0.002493371
3188,   bay,0.002489126
3189,   curtain,0.00248761
3190,   suck,0.00248761
3191,   deadly,0.002485184
3192,   southwest,0.002483365
3193,   ownership,0.002479423
3194,   rat,0.002479423
3195,   fraud,0.00247912
3196,   mainstream,0.0024773
3197,   sixth,0.0024773
3198,   array,0.002476391
3199,   skirt,0.002476391
3200,   monster,0.002475481
3201,   rip,0.002475481
3202,   enforce,0.002474874
3203,   occasional,0.002474874
3204,   excitement,0.002474268
3205,   astronomer,0.002473358
3206,   reverse,0.002472449
3207,   plead,0.002468204
3208,   companion,0.002466991
3209,   administer,0.002466688
3210,   amendment,0.002465778
3211,   inspection,0.002464565
3212,   drain,0.002463049
3213,   forehead,0.002463049
3214,   pen,0.00246123
3215,   consistently,0.002457288
3216,   outdoor,0.002456378
3217,   innovation,0.002455772
3218,   database,0.002454256
3219,   harsh,0.002453649
3220,   doctrine,0.002450314
3221,   maximum,0.002448494
3222,   obstacle,0.002448494
3223,   carbohydrate,0.002443036
3224,   supervisor,0.002440611
3225,   confuse,0.002439398
3226,   Olympics,0.002437578
3227,   chronic,0.002436669
3228,   sweat,0.002436669
3229,   crystal,0.002436366
3230,   motive,0.002434546
3231,   mud,0.002433637
3232,   rumor,0.002432727
3233,   limb,0.002431211
3234,   wow,0.002430604
3235,   strict,0.002429695
3236,   seemingly,0.002428785
3237,   arena,0.002428179
3238,   fiscal,0.002427269
3239,   forgive,0.002426663
3240,   sodium,0.002425147
3241,   assemble,0.00242454
